[('city', '=', 'Amsterdam')]
[('rain', '<', 3.730570278845127), ('city', '=', 'Madrid')]
[('rain', '>=', 4.5686048517055635), ('city', '=', 'Berlin')]
[('rain', '>=', 4.885530029878076), ('city', '=', 'Madrid')]
[('rain', '=', 3.550775266166972), ('city', '=', 'Amsterdam')]
[('rain', '<=', 0.9567363073537843), ('city', '!=', 'London')]
[('rain', '=', 3.3387464572889236), ('city', '=', 'London')]
[('rain', '>=', 0.35305759386750624), ('city', '=', 'Bucharest')]
[('rain', '>=', 3.518564799750425), ('city', '!=', 'Budapest')]
[('rain', '<', 0.8336078217681053), ('city', '=', 'Bucharest')]
[('rain', '<=', 0.03486409849824512), ('city', '=', 'Madrid')]
[('rain', '<', 4.947085621755381), ('city', '=', 'Madrid')]
[('rain', '=', 3.818313095120134), ('city', '!=', 'Budapest')]
[('rain', '>=', 0.3852008669626533), ('city', '=', 'Budapest')]
[('rain', '>=', 4.955727264120079), ('city', '!=', 'Rome')]
[('rain', '<', 4.611961856284722), ('city', '=', 'Bucharest')]
[('rain', '>', 0.2253812562941837), ('city', '!=', 'Bucharest')]
[('rain', '=', 2.086985507603817), ('city', '!=', 'Rome')]
[('rain', '>=', 4.037400712675597), ('city', '!=', 'Budapest')]
[('rain', '>', 3.2914635337124825), ('city', '!=', 'Berlin')]
[('rain', '=', 3.3374454889448977), ('city', '!=', 'Berlin')]
[('rain', '=', 1.3940788914953144), ('city', '=', 'Amsterdam')]
[('rain', '>', 4.374942245628491), ('city', '!=', 'Amsterdam')]
[('rain', '<=', 3.578819255930845), ('city', '!=', 'Berlin')]
[('rain', '<=', 4.231672357664298), ('city', '=', 'Budapest')]
[('rain', '<', 0.6051545367628935), ('city', '!=', 'Amsterdam')]
[('rain', '<=', 4.155275255696671), ('city', '!=', 'Berlin')]
[('rain', '>', 0.6970280169156767), ('city', '!=', 'London')]
[('rain', '=', 0.6014629617208073), ('city', '=', 'Berlin')]
[('rain', '>', 2.7111175446157354), ('city', '!=', 'London')]
[('rain', '>', 4.9633361235793085), ('city', '!=', 'London')]
[('rain', '>=', 2.506842368639367), ('city', '!=', 'Rome')]
[('rain', '=', 0.8783097813355262), ('city', '!=', 'Budapest')]
[('rain', '=', 1.5204543317771524), ('city', '=', 'Rome')]
[('rain', '=', 2.117540883946907), ('city', '!=', 'Budapest')]
[('rain', '<=', 2.939662516401797), ('city', '=', 'London')]
[('rain', '>=', 1.804625465860739), ('city', '=', 'Rome')]
[('rain', '<=', 0.3204613961375119), ('city', '=', 'London')]
[('rain', '=', 3.623611720743314), ('city', '=', 'London')]
[('rain', '>', 3.3412705303202914), ('city', '=', 'Rome')]
[('rain', '<=', 0.8746603532521935), ('city', '=', 'Budapest')]
[('rain', '=', 3.1376150026389196), ('city', '!=', 'Budapest')]
[('rain', '<=', 2.5913442891197587), ('city', '=', 'Rome')]
[('rain', '>=', 3.373780655008412), ('city', '=', 'London')]
[('rain', '<=', 3.1188603572613856), ('city', '!=', 'London')]
[('rain', '>', 3.194800213948678), ('city', '=', 'Budapest')]
[('rain', '<', 4.124156853764523), ('city', '!=', 'Budapest')]
[('rain', '<=', 2.0815315873923463), ('city', '!=', 'Madrid')]
[('rain', '<=', 4.383472981376808), ('city', '=', 'Bucharest')]
[('rain', '>=', 3.3419163675445085), ('city', '!=', 'Amsterdam')]
[('rain', '<', 2.9904541676621914), ('city', '=', 'Budapest')]
[('rain', '>', 3.853546161652383), ('city', '!=', 'Bucharest')]
[('rain', '>=', 4.264375887198678), ('city', '!=', 'Rome')]
[('rain', '>', 4.103350795997458), ('city', '!=', 'Bucharest')]
[('rain', '>=', 0.8050677475120582), ('city', '=', 'Amsterdam')]
[('rain', '>=', 0.9908977714150896), ('city', '=', 'Rome')]
[('rain', '<', 3.7594267838903157), ('city', '=', 'Madrid')]
[('rain', '>', 2.5340354440558404), ('city', '!=', 'Budapest')]
[('rain', '>=', 3.807811577889783), ('city', '=', 'London')]
[('rain', '>', 1.4431147809224598), ('city', '!=', 'Bucharest')]
[('rain', '<', 2.332644345355954), ('city', '=', 'London')]
[('rain', '<=', 3.3344574413763506), ('city', '!=', 'London')]
[('rain', '>', 0.5818296472944012), ('city', '=', 'Berlin')]
[('rain', '>', 1.3882324975012055), ('city', '=', 'Madrid')]
[('rain', '=', 3.227651607812696), ('city', '=', 'Rome')]
[('rain', '<=', 0.4641958326551071), ('city', '!=', 'Bucharest')]
[('rain', '>=', 0.5625484239595469), ('city', '=', 'Rome')]
[('rain', '>', 0.7028635697569507), ('city', '=', 'London')]
[('rain', '>', 1.0537774278686323), ('city', '=', 'Amsterdam')]
[('rain', '>', 0.6324532090552415), ('city', '=', 'Bucharest')]
[('rain', '<=', 3.432956894039356), ('city', '!=', 'Budapest')]
[('rain', '=', 3.7195043212947954), ('city', '=', 'London')]
[('rain', '<=', 1.2253863755397427), ('city', '!=', 'Amsterdam')]
[('rain', '=', 3.4864691514184454), ('city', '=', 'Berlin')]
[('rain', '<=', 1.722311631461274), ('city', '!=', 'Budapest')]
[('rain', '=', 3.947913546891051), ('city', '!=', 'London')]
[('rain', '<', 1.388156281221948), ('city', '!=', 'Amsterdam')]
[('rain', '<', 0.18156522033875078), ('city', '=', 'Budapest')]
[('rain', '>', 2.7743956662257396), ('city', '=', 'Rome')]
[('rain', '>', 4.04833522378885), ('city', '=', 'Budapest')]
[('rain', '>', 3.390929296345268), ('city', '=', 'Budapest')]
[('rain', '<=', 4.295439001501402), ('city', '=', 'London')]
[('rain', '>', 2.816637969157056), ('city', '!=', 'Madrid')]
[('rain', '>', 4.279347917328462), ('city', '=', 'London')]
[('rain', '>', 4.071561464802986), ('city', '=', 'Madrid')]
[('rain', '>=', 4.2528336797471695), ('city', '!=', 'Berlin')]
[('rain', '<', 3.7687206946815994), ('city', '!=', 'Amsterdam')]
[('rain', '<=', 4.973089745526394), ('city', '!=', 'Budapest')]
[('rain', '<', 0.9075581073691069), ('city', '!=', 'Madrid')]
[('rain', '>=', 0.8325489870965719), ('city', '!=', 'Berlin')]
[('rain', '>=', 4.569402590755674), ('city', '=', 'Amsterdam')]
[('rain', '>', 2.353907574026703), ('city', '!=', 'Rome')]
[('rain', '>', 0.9400390274972226), ('city', '=', 'Amsterdam')]
[('rain', '>', 0.9451238489405622), ('city', '!=', 'Amsterdam')]
[('rain', '=', 0.2297929485544764), ('city', '!=', 'Bucharest')]
[('rain', '<', 2.5476459068567165), ('city', '!=', 'Bucharest')]
[('rain', '<', 0.3063453686363976), ('city', '!=', 'Rome')]
[('rain', '=', 2.875821028538808), ('city', '!=', 'Berlin')]
[('rain', '<=', 0.7107885521694218), ('city', '!=', 'Berlin')]
[('rain', '>=', 0.28117386678379097), ('city', '=', 'London')]
[('rain', '>=', 0.5756543993563445), ('city', '!=', 'Madrid')]
[('rain', '>', 1.411879655399943), ('city', '=', 'Berlin')]
[('rain', '=', 0.39339452364504424), ('city', '=', 'Bucharest')]
[('rain', '<=', 0.6338881907864974), ('city', '=', 'Amsterdam')]
[('rain', '>', 0.7496486376145078), ('city', '=', 'Rome')]
[('rain', '>=', 0.6268151922060239), ('city', '=', 'London')]
[('rain', '=', 4.84788108980995), ('city', '=', 'Rome')]
[('rain', '>', 4.844137079082364), ('city', '=', 'Madrid')]
[('rain', '<=', 4.246483284710736), ('city', '=', 'Madrid')]
[('rain', '=', 4.299873868236082), ('city', '=', 'Bucharest')]
[('rain', '<', 4.507789181681058), ('city', '=', 'Rome')]
[('rain', '>', 3.5349055410840657), ('city', '=', 'London')]
[('rain', '>=', 0.6181287458841084), ('city', '!=', 'Berlin')]
[('rain', '>=', 2.34295152046115), ('city', '!=', 'Madrid')]
[('rain', '>=', 4.9639901524781225), ('city', '=', 'Bucharest')]
[('rain', '>=', 0.7609946279614077), ('city', '=', 'London')]
[('rain', '=', 1.6570101707174911), ('city', '!=', 'London')]
[('rain', '<=', 2.334399231515593), ('city', '!=', 'Madrid')]
[('rain', '<', 4.285913447405929), ('city', '!=', 'Madrid')]
[('rain', '>', 1.652898734464805), ('city', '=', 'Amsterdam')]
[('rain', '<=', 2.596866197477125), ('city', '=', 'Amsterdam')]
[('rain', '>', 2.008041926833386), ('city', '!=', 'London')]
[('rain', '>', 4.64290590994512), ('city', '=', 'Bucharest')]
[('rain', '<', 4.574196455995635), ('city', '=', 'Amsterdam')]
[('rain', '<', 4.8065743735469), ('city', '=', 'Budapest')]
[('rain', '>=', 1.4985267651754537), ('city', '=', 'Rome')]
[('rain', '<=', 1.7656878040923707), ('city', '=', 'Madrid')]
[('rain', '<', 1.8023028835053956), ('city', '=', 'Amsterdam')]
[('rain', '<=', 1.6361301742415697), ('city', '!=', 'Berlin')]
[('rain', '>', 2.407222968537038), ('city', '!=', 'Bucharest')]
[('rain', '>', 1.8565421013822885), ('city', '!=', 'Budapest')]
[('rain', '>', 4.581873454452973), ('city', '!=', 'Bucharest')]
[('rain', '>=', 2.000794081430859), ('city', '!=', 'Madrid')]
[('rain', '<', 2.96841250668801), ('city', '=', 'Budapest')]
[('rain', '>=', 3.637087645558746), ('city', '=', 'Rome')]
[('rain', '<=', 2.7753144447047933), ('city', '=', 'Budapest')]
[('rain', '>=', 0.7669910932000967), ('city', '!=', 'Berlin')]
[('rain', '<=', 1.4865912581789187), ('city', '=', 'Amsterdam')]
[('rain', '<', 3.7910147911176875), ('city', '=', 'Amsterdam')]
[('rain', '>', 0.8447533023609965), ('city', '=', 'London')]
[('rain', '>', 3.80394703527854), ('city', '!=', 'Budapest')]
[('rain', '>', 2.5623958949874357), ('city', '=', 'Amsterdam')]
[('rain', '>', 3.8357169694489137), ('city', '!=', 'Amsterdam')]
[('rain', '>=', 4.5272269573857065), ('city', '!=', 'Budapest')]
[('rain', '=', 1.8639899698187952), ('city', '!=', 'Amsterdam')]
[('rain', '=', 4.095530599824802), ('city', '!=', 'Budapest')]
[('rain', '<', 4.979479082472339), ('city', '!=', 'Amsterdam')]
[('rain', '>', 4.0328987167891075), ('city', '!=', 'London')]
[('rain', '>=', 2.9961369497310426), ('city', '!=', 'Bucharest')]
[('rain', '=', 0.49179720842124464), ('city', '!=', 'Rome')]
[('rain', '>', 1.1601673618789428), ('city', '=', 'Rome')]
[('rain', '>=', 1.9193807086794874), ('city', '=', 'London')]
[('rain', '>', 1.4266628998266668), ('city', '!=', 'Amsterdam')]
[('rain', '=', 0.3117180750902715), ('city', '=', 'Berlin')]
[('rain', '<', 2.6258679025490173), ('city', '=', 'Amsterdam')]
[('rain', '=', 4.673369156019809), ('city', '!=', 'Madrid')]
[('rain', '=', 2.607322182273881), ('city', '!=', 'Madrid')]
[('rain', '=', 2.2533408835243662), ('city', '!=', 'Rome')]
[('rain', '<', 1.6725811848524075), ('city', '!=', 'London')]
[('rain', '>', 1.5827204088595708), ('city', '=', 'Amsterdam')]
[('rain', '>', 3.661628773731792), ('city', '=', 'Budapest')]
[('rain', '<=', 0.18296496469319468), ('city', '=', 'Madrid')]
[('rain', '<', 0.024933741500885453), ('city', '=', 'Madrid')]
[('rain', '<=', 1.319971265246251), ('city', '=', 'London')]
[('rain', '=', 2.6102769541020177), ('city', '!=', 'Amsterdam')]
[('rain', '=', 1.2877677449124791), ('city', '!=', 'Amsterdam')]
[('rain', '<=', 2.002110737673886), ('city', '=', 'Bucharest')]
[('rain', '=', 4.687491157135715), ('city', '=', 'Rome')]
[('rain', '=', 0.007527609793911982), ('city', '!=', 'London')]
[('rain', '<', 0.4631257871418437), ('city', '!=', 'Rome')]
[('rain', '<', 0.2692790223148922), ('city', '=', 'Berlin')]
[('rain', '>=', 2.455785835513535), ('city', '!=', 'Bucharest')]
[('rain', '>=', 0.3944214587710426), ('city', '=', 'Madrid')]
[('rain', '<=', 4.70409242867064), ('city', '!=', 'Berlin')]
[('rain', '>', 1.1455994146110926), ('city', '=', 'Bucharest')]
[('rain', '>', 3.1396191067527046), ('city', '=', 'Berlin')]
[('rain', '>=', 3.9048896292185624), ('city', '=', 'London')]
[('rain', '>', 0.3626161842887199), ('city', '=', 'Budapest')]
[('rain', '<=', 3.8635894524786956), ('city', '=', 'Budapest')]
[('rain', '>', 4.943681787305884), ('city', '=', 'Budapest')]
[('rain', '<=', 2.867750372129409), ('city', '!=', 'Bucharest')]
[('rain', '<', 4.7636810337952245), ('city', '=', 'Rome')]
[('rain', '>=', 4.162751262805358), ('city', '=', 'Berlin')]
[('rain', '=', 1.8132234414843362), ('city', '=', 'Amsterdam')]
[('rain', '>=', 1.0702665964370812), ('city', '=', 'Amsterdam')]
[('rain', '<=', 3.329585875272445), ('city', '!=', 'Bucharest')]
[('rain', '>=', 3.6062650042006568), ('city', '!=', 'Budapest')]
[('rain', '<=', 2.2650106002864994), ('city', '=', 'Budapest')]
[('rain', '<=', 1.966969907818099), ('city', '!=', 'Amsterdam')]
[('rain', '<=', 0.08747160992721825), ('city', '=', 'Rome')]
[('rain', '<', 0.3508568562294867), ('city', '!=', 'Rome')]
[('rain', '<=', 3.8801102222362016), ('city', '!=', 'Amsterdam')]
[('rain', '>', 0.6112187584865786), ('city', '=', 'Rome')]
[('rain', '<', 2.2033169828734627), ('city', '!=', 'Bucharest')]
[('rain', '<', 1.884579293132379), ('city', '!=', 'Budapest')]
[('rain', '<=', 4.508940974345743), ('city', '=', 'Berlin')]
[('rain', '<=', 1.1375410883895687), ('city', '!=', 'Budapest')]
[('rain', '=', 2.0143543454303874), ('city', '=', 'Madrid')]
[('rain', '<=', 4.197128276354658), ('city', '=', 'Berlin')]
[('rain', '>=', 3.716284393234928), ('city', '=', 'Budapest')]
[('rain', '=', 0.9473626066009166), ('city', '!=', 'Berlin')]
[('rain', '=', 0.17734795283039728), ('city', '=', 'Rome')]
[('rain', '<', 0.7320896057294268), ('city', '!=', 'Berlin')]
[('rain', '>=', 0.8108814520947449), ('city', '=', 'Bucharest')]
[('rain', '<', 2.6280060876490468), ('city', '!=', 'London')]
[('rain', '>', 1.205151806679989), ('city', '=', 'Budapest')]
[('rain', '<=', 4.642896942968989), ('city', '=', 'Madrid')]
[('rain', '<=', 1.0475576712829293), ('city', '=', 'Madrid')]
[('rain', '<=', 1.146894398464156), ('city', '=', 'London')]
[('rain', '>=', 3.9767963296998676), ('city', '!=', 'London')]
[('rain', '>=', 2.065963857847119), ('city', '=', 'Budapest')]
[('rain', '=', 0.7208152423303654), ('city', '=', 'Rome')]
[('rain', '>', 3.5471129254738814), ('city', '=', 'Madrid')]
[('rain', '>', 2.232687471037603), ('city', '=', 'Amsterdam')]
[('rain', '=', 2.4486607134622402), ('city', '=', 'Bucharest')]
[('rain', '>', 2.9320768344470594), ('city', '!=', 'Bucharest')]
[('rain', '=', 4.37530230796936), ('city', '!=', 'Amsterdam')]
[('rain', '<', 1.4197342495376604), ('city', '!=', 'Madrid')]
[('rain', '>', 1.594831321855375), ('city', '=', 'Bucharest')]
[('rain', '>=', 1.0201206158066356), ('city', '!=', 'Budapest')]
[('rain', '<=', 3.200539551798893), ('city', '=', 'Budapest')]
[('rain', '>=', 1.7096221964269183), ('city', '=', 'Madrid')]
[('rain', '=', 3.8147764265827537), ('city', '=', 'Amsterdam')]
[('rain', '<', 0.14799089424687273), ('city', '=', 'Rome')]
[('rain', '>=', 4.51473423626933), ('city', '=', 'Budapest')]
[('rain', '<=', 4.525053917695984), ('city', '=', 'Bucharest')]
[('rain', '<=', 4.527778977316932), ('city', '=', 'London')]
[('rain', '<', 0.4303375154629685), ('city', '=', 'Rome')]
[('rain', '>=', 3.7625916782777313), ('city', '!=', 'Amsterdam')]
[('rain', '<', 4.015409055119551), ('city', '!=', 'Rome')]
[('rain', '>=', 1.0916703219408341), ('city', '!=', 'London')]
[('rain', '>', 2.3712804128028946), ('city', '!=', 'Budapest')]
[('rain', '=', 3.610040946687117), ('city', '!=', 'Amsterdam')]
[('rain', '>', 2.941710071509707), ('city', '=', 'Amsterdam')]
[('rain', '<=', 4.4044728643588655), ('city', '!=', 'Bucharest')]
[('rain', '>', 2.3755595931207827), ('city', '!=', 'Berlin')]
[('rain', '>=', 4.168163495826336), ('city', '!=', 'London')]
[('rain', '>=', 4.437519852664326), ('city', '=', 'Madrid')]
[('rain', '<', 0.3244537411782361), ('city', '!=', 'Rome')]
[('rain', '<', 4.310568954329115), ('city', '=', 'Berlin')]
[('rain', '>', 3.6925097957498565), ('city', '!=', 'Bucharest')]
[('rain', '>', 4.075018598184288), ('city', '!=', 'Rome')]
[('rain', '>', 3.689101802664946), ('city', '=', 'Bucharest')]
[('rain', '<=', 2.7772504802641516), ('city', '!=', 'Berlin')]
[('rain', '<=', 4.381359591865056), ('city', '!=', 'London')]
[('rain', '=', 0.6341661943437821), ('city', '=', 'Bucharest')]
[('rain', '=', 3.70370012701899), ('city', '!=', 'Bucharest')]
[('rain', '=', 1.6799928048674868), ('city', '=', 'Budapest')]
[('rain', '<=', 3.888078584852046), ('city', '!=', 'Rome')]
[('rain', '<', 0.3755680103570519), ('city', '!=', 'Madrid')]
[('rain', '>', 3.7404956710199806), ('city', '=', 'Berlin')]
[('rain', '=', 2.827574947178932), ('city', '=', 'Rome')]
[('rain', '<', 0.1960060865633967), ('city', '=', 'Bucharest')]
[('rain', '>=', 1.5647748577049843), ('city', '!=', 'Budapest')]
[('rain', '=', 2.6542012248398867), ('city', '!=', 'Madrid')]
[('rain', '<', 0.44272494111865346), ('city', '=', 'Rome')]
[('rain', '>', 3.9408796996107482), ('city', '=', 'Rome')]
[('rain', '<=', 0.47326626369108726), ('city', '=', 'Berlin')]
[('rain', '=', 0.3417595788288852), ('city', '=', 'Madrid')]
[('rain', '<', 4.800670116649022), ('city', '!=', 'Madrid')]
[('rain', '>=', 4.224101445625419), ('city', '!=', 'Rome')]
[('rain', '<=', 4.8077625783901015), ('city', '=', 'Amsterdam')]
[('rain', '=', 1.7246204215253969), ('city', '=', 'Budapest')]
[('rain', '=', 3.7923918358305055), ('city', '=', 'Rome')]
[('rain', '=', 0.009852540058566395), ('city', '=', 'Berlin')]
[('rain', '<=', 1.3697589676043194), ('city', '!=', 'Rome')]
[('rain', '>=', 2.560741824731674), ('city', '!=', 'Berlin')]
[('rain', '<', 0.6076917878843657), ('city', '=', 'Rome')]
[('rain', '=', 1.1041891737793474), ('city', '=', 'Berlin')]
[('rain', '>', 0.6618575334117455), ('city', '!=', 'Amsterdam')]
[('rain', '>', 4.225189468018881), ('city', '=', 'London')]
[('rain', '<=', 0.5366761609579784), ('city', '=', 'Rome')]
[('rain', '>=', 1.5786413322173103), ('city', '!=', 'Rome')]
[('rain', '<', 1.9905562626843158), ('city', '=', 'Rome')]
[('rain', '<', 3.4412243694678595), ('city', '!=', 'Madrid')]
[('rain', '=', 1.299022501102895), ('city', '!=', 'Bucharest')]
[('rain', '=', 3.0164788666299263), ('city', '=', 'Bucharest')]
[('rain', '<=', 4.566124979762459), ('city', '!=', 'Budapest')]
[('rain', '<', 2.4671248875318383), ('city', '=', 'Rome')]
[('rain', '<', 1.9299828565959876), ('city', '=', 'London')]
[('rain', '>=', 0.04970342288140417), ('city', '=', 'Rome')]
[('rain', '=', 4.317759026657168), ('city', '!=', 'Berlin')]
[('rain', '=', 3.465369607770923), ('city', '!=', 'Berlin')]
[('rain', '=', 2.3096219938471245), ('city', '!=', 'Budapest')]
[('rain', '=', 0.8690011750335908), ('city', '!=', 'Budapest')]
[('rain', '<', 2.2636928931681317), ('city', '=', 'Budapest')]
[('rain', '>=', 4.482349080170366), ('city', '=', 'Rome')]
[('rain', '>', 1.9204714066345863), ('city', '!=', 'Budapest')]
[('rain', '>', 4.3984450176339), ('city', '=', 'Bucharest')]
[('rain', '<=', 1.927267314061678), ('city', '=', 'Berlin')]
[('rain', '=', 1.977674237067029), ('city', '=', 'Bucharest')]
[('rain', '>=', 3.0937048050687794), ('city', '=', 'Amsterdam')]
[('rain', '>=', 4.614341492460594), ('city', '=', 'Budapest')]
[('rain', '=', 3.800210503445087), ('city', '=', 'Madrid')]
[('rain', '=', 1.4747402199040986), ('city', '=', 'Madrid')]
[('rain', '>=', 2.12001161738623), ('city', '=', 'Rome')]
[('rain', '>', 0.4853014300199582), ('city', '!=', 'Rome')]
[('rain', '>=', 3.5502534575220466), ('city', '!=', 'Bucharest')]
[('rain', '>=', 4.917169541716278), ('city', '=', 'Bucharest')]
[('rain', '=', 3.3966476044254748), ('city', '=', 'London')]
[('rain', '>', 1.2916282564364878), ('city', '!=', 'Amsterdam')]
[('rain', '<=', 4.227099642159253), ('city', '!=', 'Rome')]
[('rain', '>=', 4.2832134769553125), ('city', '!=', 'Madrid')]
[('rain', '=', 0.7124350918747369), ('city', '!=', 'Madrid')]
[('rain', '>', 1.7962629180148837), ('city', '=', 'Berlin')]
[('rain', '<=', 3.696949260630356), ('city', '!=', 'Amsterdam')]
[('rain', '<=', 2.37949355085834), ('city', '=', 'Budapest')]
[('rain', '=', 2.442146790690276), ('city', '!=', 'Amsterdam')]
[('rain', '<', 0.34493595571480795), ('city', '=', 'London')]
[('rain', '>', 4.334065741749814), ('city', '=', 'Budapest')]
[('rain', '=', 0.6890418879744875), ('city', '=', 'Amsterdam')]
[('rain', '<', 0.17018816258079272), ('city', '=', 'Amsterdam')]
[('rain', '=', 1.5140435868262903), ('city', '=', 'Madrid')]
[('rain', '<=', 2.696610877584114), ('city', '!=', 'Amsterdam')]
[('rain', '<=', 4.301744440815504), ('city', '!=', 'Rome')]
[('rain', '<', 4.952659392237272), ('city', '!=', 'Rome')]
[('rain', '<', 4.4902557650429324), ('city', '=', 'London')]
[('rain', '<=', 0.0026151935657020564), ('city', '=', 'Rome')]
[('rain', '<', 3.014921538463711), ('city', '=', 'Madrid')]
[('rain', '=', 4.751969275692693), ('city', '!=', 'Amsterdam')]
[('rain', '<=', 3.945148838587276), ('city', '=', 'Madrid')]
[('rain', '<', 3.0894070959009716), ('city', '=', 'Madrid')]
[('rain', '=', 1.804300613652841), ('city', '=', 'Bucharest')]
[('rain', '>', 0.8010741780471026), ('city', '!=', 'Rome')]
[('rain', '<', 2.88933684112512), ('city', '=', 'Madrid')]
[('rain', '>=', 4.9368435699232), ('city', '!=', 'Budapest')]
[('rain', '>=', 1.0945765185320018), ('city', '!=', 'London')]
[('rain', '>', 0.5778156785551175), ('city', '!=', 'Budapest')]
[('rain', '<=', 3.1613615330057545), ('city', '!=', 'Rome')]
[('rain', '=', 4.197707890933337), ('city', '=', 'Bucharest')]
[('rain', '>', 0.9222045527698114), ('city', '!=', 'Rome')]
[('rain', '>', 2.913232464872661), ('city', '=', 'Budapest')]
[('rain', '>=', 1.2951799542680713), ('city', '=', 'Rome')]
[('rain', '>=', 0.028985121214246123), ('city', '!=', 'Berlin')]
[('rain', '>=', 1.8229376827550388), ('city', '=', 'Madrid')]
[('rain', '=', 3.5232975991640676), ('city', '!=', 'London')]
[('rain', '=', 0.6270749888807053), ('city', '!=', 'Berlin')]
[('rain', '>', 4.793275256850904), ('city', '=', 'London')]
[('rain', '>=', 0.4731479397073435), ('city', '!=', 'Berlin')]
[('rain', '>=', 1.082778444366509), ('city', '=', 'Bucharest')]
[('rain', '>', 0.15053375508202627), ('city', '=', 'Bucharest')]
[('rain', '<=', 3.546677192779446), ('city', '!=', 'Rome')]
[('rain', '>=', 0.6006607331039754), ('city', '=', 'Madrid')]
[('rain', '=', 1.0213429690970348), ('city', '=', 'Bucharest')]
[('rain', '<', 2.384440290871612), ('city', '=', 'Bucharest')]
[('rain', '<', 2.4731927537854235), ('city', '!=', 'Amsterdam')]
[('rain', '<', 3.612198861692513), ('city', '=', 'Rome')]
[('rain', '=', 3.1231040873500753), ('city', '=', 'Berlin')]
[('rain', '>', 1.6027861888529826), ('city', '=', 'Berlin')]
[('rain', '<=', 3.220627158193794), ('city', '=', 'Rome')]
[('rain', '>', 1.7750114727290456), ('city', '!=', 'Amsterdam')]
[('rain', '>', 0.9388860509501051), ('city', '!=', 'Rome')]
[('rain', '>', 2.952861060585332), ('city', '!=', 'London')]
[('rain', '<=', 0.4937059224375179), ('city', '=', 'Bucharest')]
[('rain', '<', 1.6345874422269802), ('city', '=', 'Berlin')]
[('rain', '>=', 0.028808494735645396), ('city', '=', 'Berlin')]
[('rain', '<', 4.879783542495058), ('city', '=', 'Madrid')]
[('rain', '>=', 3.1973784372857947), ('city', '!=', 'Amsterdam')]
[('rain', '>', 4.250526793289927), ('city', '=', 'Madrid')]
[('rain', '>', 1.62356153867534), ('city', '!=', 'Amsterdam')]
[('rain', '=', 0.2304687272670175), ('city', '!=', 'Amsterdam')]
[('rain', '>=', 2.3693178490216087), ('city', '=', 'Budapest')]
[('rain', '<=', 3.8595521727052526), ('city', '!=', 'Amsterdam')]
[('rain', '>=', 4.1616110665198045), ('city', '=', 'London')]
[('rain', '>=', 2.2970936551293697), ('city', '!=', 'Madrid')]
[('rain', '=', 3.9186414652335557), ('city', '=', 'Amsterdam')]
[('rain', '<=', 1.5081769532444849), ('city', '!=', 'Rome')]
[('rain', '>', 4.973886420937813), ('city', '!=', 'Budapest')]
[('rain', '>=', 1.756200780704793), ('city', '!=', 'Madrid')]
[('rain', '>=', 0.4189178154561618), ('city', '!=', 'Berlin')]
[('rain', '=', 3.0541930739608016), ('city', '!=', 'Bucharest')]
[('rain', '<=', 0.41916920819117687), ('city', '!=', 'Rome')]
[('rain', '>', 2.509859739444338), ('city', '=', 'Bucharest')]
[('rain', '<', 3.0196717800431605), ('city', '!=', 'Bucharest')]
[('rain', '>', 1.9305689015422174), ('city', '=', 'Budapest')]
[('rain', '<=', 0.05970538294510164), ('city', '!=', 'Rome')]
[('rain', '>', 0.42298720131315803), ('city', '!=', 'Rome')]
[('rain', '>', 0.3987926569301098), ('city', '!=', 'Madrid')]
[('rain', '<', 4.143672502779655), ('city', '!=', 'Rome')]
[('rain', '=', 4.734687093164272), ('city', '=', 'Bucharest')]
[('rain', '>=', 0.14504066014316086), ('city', '=', 'Madrid')]
[('rain', '=', 1.99424755158718), ('city', '!=', 'Rome')]
[('rain', '>=', 0.05821042622688455), ('city', '=', 'Madrid')]
[('rain', '>', 4.255868369257405), ('city', '!=', 'Amsterdam')]
[('rain', '<=', 2.207957033738537), ('city', '=', 'Madrid')]
[('rain', '>=', 3.0007353225112725), ('city', '!=', 'Rome')]
[('rain', '>=', 2.1660660223431654), ('city', '=', 'Budapest')]
[('rain', '=', 1.8916800475256275), ('city', '!=', 'Amsterdam')]
[('rain', '=', 4.298002249091877), ('city', '=', 'Amsterdam')]
[('rain', '>', 1.5987081528437268), ('city', '!=', 'Rome')]
[('rain', '=', 1.4315539770384884), ('city', '!=', 'Rome')]
[('rain', '<=', 2.0899882467623105), ('city', '!=', 'Berlin')]
[('rain', '>=', 2.4154326515564515), ('city', '!=', 'Amsterdam')]
[('rain', '>=', 1.400869436588822), ('city', '!=', 'Bucharest')]
[('rain', '<=', 2.294370144607505), ('city', '=', 'Madrid')]
[('rain', '<', 3.8730158783010364), ('city', '=', 'Amsterdam')]
[('rain', '>=', 2.733850972421873), ('city', '=', 'Rome')]
[('rain', '>', 1.1167898734888255), ('city', '!=', 'Budapest')]
[('rain', '>=', 4.465691404321226), ('city', '!=', 'Amsterdam')]
[('rain', '>=', 4.691117888621826), ('city', '=', 'Bucharest')]
[('rain', '<=', 4.627936220754434), ('city', '!=', 'Madrid')]
[('rain', '<=', 4.9131339933849585), ('city', '=', 'Madrid')]
[('rain', '<', 0.6067204256856307), ('city', '=', 'Rome')]
[('rain', '=', 0.9594988353359296), ('city', '!=', 'Rome')]
[('rain', '=', 4.129405692966715), ('city', '=', 'Rome')]
[('rain', '<=', 0.4952272733105134), ('city', '!=', 'Bucharest')]
[('rain', '>', 3.299761225284563), ('city', '!=', 'Madrid')]
